DEBUG:root:Sample dict log: {'etap1': 1, 'etap2': 1}
DEBUG:root:Sample dict log: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-26 23:20:31.876464', 'unique_id': UUID('120c1e22-b85f-437f-8e23-3a8deed766c9'), 'phone_number': '4323', 'text': 'ну да удобно его слушаю'}
DEBUG:root:Sample dict log: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-26 23:20:58.338744', 'unique_id': UUID('2b96d594-b5c8-4e57-8482-a414208e3c74'), 'phone_number': '3', 'text': 'ну да удобно его слушаю'}
DEBUG:root:Sample dict log: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-26 23:21:23.440742', 'unique_id': UUID('1a3fdc13-dfe0-49dd-82dc-ae37f23f4cfe'), 'phone_number': '4323', 'text': 'ну да удобно его слушаю'}
DEBUG:root:Sample dict log: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-26 23:22:48.306781', 'unique_id': UUID('e0ad4e58-1314-440b-bd3e-bdba5d6fb640'), 'phone_number': '3', 'text': 'ну да удобно его слушаю'}
DEBUG:root:Sample dict log: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-26 23:23:30.003580', 'unique_id': UUID('8b5d1bd0-c338-4c9b-8d37-031402d640c8'), 'phone_number': '4323', 'text': 'ну да удобно его слушаю'}
DEBUG:root:Sample dict log: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-26 23:34:37.400649', 'unique_id': UUID('063a7d93-d0c6-4b6a-abed-0cdc33332437'), 'phone_number': '4323', 'text': 'ну да удобно его слушаю'}
DEBUG:root:Sample dict log: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-26 23:37:11.911653', 'unique_id': UUID('187b13b4-138a-4cd0-b201-133a60543b51'), 'phone_number': '4323', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Sample dict log: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-26 23:40:50.556639', 'unique_id': UUID('f749578b-a877-43c7-b395-b881691af1d6'), 'phone_number': '3', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Sample dict log: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-26 23:42:15.561142', 'unique_id': 197305848, 'phone_number': '3', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Sample dict log: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-27 14:42:31.594674', 'unique_id': 195532280, 'phone_number': 'gfdgsf', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Sample dict log: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-27 19:25:27.581845', 'unique_id': 199337464, 'phone_number': 'gfdgsf', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-27 20:56:15.589016', 'unique_id': 209375616, 'phone_number': 'gfdgsf', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-27 20:56:51.686648', 'unique_id': 194048032, 'phone_number': 'gfdgsf', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-27 20:58:21.796692', 'unique_id': 194109824, 'phone_number': 'gfdgsf', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-27 21:43:32.747389', 'unique_id': 205840768, 'phone_number': 'gfdgsf', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-27 21:45:35.779022', 'unique_id': 193257856, 'phone_number': 'gfdgsf', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 19:36:03.809789', 'unique_id': 201973792, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 19:55:37.690914', 'unique_id': 204726656, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 20:05:09.580934', 'unique_id': 204722560, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 20:13:35.646796', 'unique_id': 207479168, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 20:14:31.219328', 'unique_id': 204792192, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 20:17:20.977129', 'unique_id': 204726656, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 20:17:59.361421', 'unique_id': 194699648, 'phone_number': '', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 20:18:26.947100', 'unique_id': 206757920, 'phone_number': 'да', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 20:22:47.794167', 'unique_id': 194765184, 'phone_number': 'd:/put/tinkoff/3.wav', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 20:24:24.319796', 'unique_id': 195813760, 'phone_number': 'да', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 20:44:53.028346', 'unique_id': 196600192, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 20:45:10.347605', 'unique_id': 194306432, 'phone_number': 'да', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 20:45:50.462977', 'unique_id': 204595232, 'phone_number': 'да', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 20:46:25.944695', 'unique_id': 204460416, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-28 20:46:50.334497', 'unique_id': 210755968, 'phone_number': 'да', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-29 11:48:53.637912', 'unique_id': 205513088, 'phone_number': 'да', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-29 11:52:26.826641', 'unique_id': 206426496, 'phone_number': 'да', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-29 11:53:16.333885', 'unique_id': 194306432, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-29 11:54:30.389123', 'unique_id': 194630016, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-29 12:03:52.577887', 'unique_id': 202428800, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-29 12:04:38.361238', 'unique_id': 194306432, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-29 12:05:34.480265', 'unique_id': 209441152, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-29 12:06:37.815040', 'unique_id': 199745920, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-29 12:07:20.242656', 'unique_id': 201118080, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-29 12:08:57.483983', 'unique_id': 194302336, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Запись логов: {'etap1': 1, 'etap2': 1, 'date_time': '2020-08-29 12:10:49.711860', 'unique_id': 201576832, 'phone_number': '345', 'text': 'ну да удобно его слушаю', 'duration': 4.216}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:11:21', 'unique_id': 194302864, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:11:47', 'unique_id': 210555792, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:15:29', 'unique_id': 204133352, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:16:16', 'unique_id': 195744744, 'who_is': 'Human', 'etap_2': 1, 'phone_number': 'd:/put/tinkoff/3.wav', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:17:35', 'unique_id': 196989928, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:20:03', 'unique_id': 204719080, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:23:29', 'unique_id': 194298856, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:25:28', 'unique_id': 198820840, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:26:58', 'unique_id': 204833768, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:29:33', 'unique_id': 206140656, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:31:33', 'unique_id': 194565272, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:31:51', 'unique_id': 204514456, 'who_is': 'Human', 'etap_2': 1, 'phone_number': 'd:/put/tinkoff/3.wav', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:37:44', 'unique_id': 206693264, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:43:25', 'unique_id': 193385360, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:48:14', 'unique_id': 207467496, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:48:46', 'unique_id': 199406568, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:49:28', 'unique_id': 201765864, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:50:21', 'unique_id': 198095848, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:51:07', 'unique_id': 208122856, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:54:30', 'unique_id': 192201616, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:54:51', 'unique_id': 198362000, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:57:40', 'unique_id': 194499472, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-30', 'time': '23:59:08', 'unique_id': 203740048, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:00:51', 'unique_id': 205382192, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:05:00', 'unique_id': 198562704, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:05:43', 'unique_id': 210949008, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:12:13', 'unique_id': 198538128, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:12:48', 'unique_id': 210621328, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:12:59', 'unique_id': 206820240, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:13:14', 'unique_id': 198955920, 'who_is': 'Human', 'etap_2': 1, 'phone_number': 'd:/put/tinkoff/3.wav', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:15:40', 'unique_id': 195679120, 'who_is': 'Human', 'etap_2': 1, 'phone_number': 'd:/put/tinkoff/3.wav', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:37:24', 'unique_id': 209896424, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:38:33', 'unique_id': 194495464, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:39:42', 'unique_id': 194495464, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:42:06', 'unique_id': 206751048, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:45:05', 'unique_id': 200721736, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:47:30', 'unique_id': 200955032, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:50:12', 'unique_id': 194569544, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:51:07', 'unique_id': 194561264, 'who_is': 'Human', 'etap_2': 1, 'phone_number': 'd:/put/tinkoff/3.wav', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:51:47', 'unique_id': 202822896, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:54:39', 'unique_id': 203477552, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '00:56:31', 'unique_id': 204128816, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '01:02:29', 'unique_id': 208855600, 'who_is': 'Human', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '01:03:59', 'unique_id': 203547184, 'who_is': 'Human', 'etap_2': 1, 'phone_number': 'd:/put/tinkoff/3.wav', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '01:06:35', 'unique_id': 208003632, 'who_is': 'Human', 'etap_2': 1, 'phone_number': 'd:/put/tinkoff/3.wav', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '01:08:25', 'unique_id': 194515240, 'who_is': 'Человек', 'etap_2': 1, 'phone_number': 'd:/put/tinkoff/3.wav', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '01:09:38', 'unique_id': 194503392, 'who_is': 'Человек', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '01:17:23', 'unique_id': 194503392, 'who_is': 'Человек', 'etap_2': 1, 'phone_number': '345', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '02:09:44', 'unique_id': 206595592, 'who_is': 'Человек', 'etap_2': 3, 'phone_number': 'да', 'duration': 5.466, 'result': 'вас приветствует автоответчик оставьте сообщение после сигнала'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '02:11:40', 'unique_id': 208692744, 'who_is': 'Человек', 'etap_2': 3, 'phone_number': 'да', 'duration': 5.466, 'result': 'вас приветствует автоответчик оставьте сообщение после сигнала'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '02:15:52', 'unique_id': 194504008, 'who_is': 'Человек', 'etap_2': 1, 'phone_number': 'да', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '02:17:01', 'unique_id': 210171208, 'who_is': 'Человек', 'etap_2': 1, 'phone_number': 'd:/put/tinkoff/3.wav', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '02:17:58', 'unique_id': 194807112, 'who_is': 'Человек', 'etap_2': 1, 'phone_number': 'да', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '02:23:12', 'unique_id': 198608200, 'who_is': 'Human', 'etap_2': 1, 'phone_number': 'да', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '02:27:19', 'unique_id': 204957192, 'who_is': 'AO', 'etap_2': 3, 'phone_number': 'd:/put/tinkoff/1.wav', 'duration': 5.466, 'result': 'вас приветствует автоответчик оставьте сообщение после сигнала'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '02:29:03', 'unique_id': 210200072, 'who_is': 'AO', 'etap_2': 3, 'phone_number': 'да', 'duration': 5.466, 'result': 'вас приветствует автоответчик оставьте сообщение после сигнала'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '02:29:14', 'unique_id': 194962760, 'who_is': 'Human', 'etap_2': 1, 'phone_number': 'да', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '02:32:30', 'unique_id': 203318792, 'who_is': 'AO', 'etap_2': '-', 'phone_number': 'да', 'duration': 5.466, 'result': 'вас приветствует автоответчик оставьте сообщение после сигнала'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '02:33:40', 'unique_id': 205477384, 'who_is': 'AO', 'etap_2': '-', 'phone_number': 'да', 'duration': 5.466, 'result': 'вас приветствует автоответчик оставьте сообщение после сигнала'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '02:35:13', 'unique_id': 199386632, 'who_is': 'AO', 'etap_2': '-', 'phone_number': 'да', 'duration': 5.466, 'result': 'вас приветствует автоответчик оставьте сообщение после сигнала'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '02:35:54', 'unique_id': 199579144, 'who_is': 'AO', 'etap_2': '-', 'phone_number': 'd:/put/tinkoff/1.wav', 'duration': 5.466, 'result': 'вас приветствует автоответчик оставьте сообщение после сигнала'}
DEBUG:root:Logging: {'date': '2020-08-31', 'time': '02:36:19', 'unique_id': 195437984, 'who_is': 'Human', 'etap_2': 1, 'phone_number': 'да', 'duration': 4.216, 'result': 'ну да удобно его слушаю'}
